TIMEPOINT,date,zone_demand_mw
2021-06-22 20:00,Wind,0.5974513446586576
2021-06-22 22:00,Wind,0.7776490288109276
2021-06-23 00:00,Wind,0.5795679517630036
2021-06-23 02:00,Wind,0.5537054865718273
2021-06-23 04:00,Wind,0.41037952911383657
2021-06-23 06:00,Wind,0.8414016128235249
2021-06-23 08:00,Wind,0.9185488608079239
2021-06-23 10:00,Wind,0.8952555410737468
2021-06-23 12:00,Wind,0.7300583884923991
2021-06-23 14:00,Wind,0.26444109253421055
2021-06-23 16:00,Wind,0.7021948113345258
2021-06-23 18:00,Wind,0.7413194542655174
2021-06-23 20:00,Wind,0.38748600173394043
2021-06-23 22:00,Wind,0.8122870292055291
2021-06-24 00:00,Wind,0.09320687116910031
2021-06-24 02:00,Wind,0.5347641396201688
2021-06-24 04:00,Wind,0.5044314017428587
2021-06-24 06:00,Wind,0.895265771958638
2021-06-24 08:00,Wind,0.8217892037626015
2021-06-24 10:00,Wind,0.33402035430864807
2021-06-24 12:00,Wind,0.4701954330065923
2021-06-24 14:00,Wind,0.9212807899594415
2021-06-24 16:00,Wind,0.05128660325351331
2021-06-24 18:00,Wind,0.03437639722008101
2021-06-24 20:00,Wind,0.41984521134925445
2021-06-24 22:00,Wind,0.3856540300107444
2021-06-25 00:00,Wind,0.22899384131807787
2021-06-25 02:00,Wind,0.9351011628482601
2021-06-25 04:00,Wind,0.8855562239557003
2021-06-25 06:00,Wind,0.422188649913248
2021-06-25 08:00,Wind,0.12664831369038088
2021-06-25 10:00,Wind,0.7888719032750016
2021-06-25 12:00,Wind,0.7365270456321495
2021-06-25 14:00,Wind,0.22179283304880315
2021-06-25 16:00,Wind,0.07125980526907139
2021-06-25 18:00,Wind,0.9731665030918523
2021-06-25 20:00,Wind,0.6612760774607701
2021-06-25 22:00,Wind,0.8082402606932725
2021-06-26 00:00,Wind,0.9932581378954061
2021-06-26 02:00,Wind,0.46885481144289876
2021-06-26 04:00,Wind,0.7521751929902083
2021-06-26 06:00,Wind,0.6510385033462117
2021-06-26 08:00,Wind,0.4807938179512946
2021-06-26 10:00,Wind,0.48312736440466697
2021-06-26 12:00,Wind,0.2555658640526409
2021-06-26 14:00,Wind,0.2917548517471088
2021-06-26 16:00,Wind,0.8173038261722181
2021-06-26 18:00,Wind,0.1868524543379867
2021-06-26 20:00,Wind,0.012161723139061498
2021-06-26 22:00,Wind,0.7640577917195257
2021-06-27 00:00,Wind,0.18564421573601264
2021-06-27 02:00,Wind,0.8633378290492926
2021-06-27 04:00,Wind,0.26758180961996514
2021-06-27 06:00,Wind,0.08947155834508369
2021-06-27 08:00,Wind,0.29710642630654716
2021-06-27 10:00,Wind,0.4806808245435309
2021-06-27 12:00,Wind,0.4836227133685751
2021-06-27 14:00,Wind,0.786944428489913
2021-06-27 16:00,Wind,0.6865832055620373
2021-06-27 18:00,Wind,0.3994830650612404
2021-06-27 20:00,Wind,0.16381538428477804
2021-06-27 22:00,Wind,0.6247432225402463
2021-06-28 00:00,Wind,0.4466701476467674
2021-06-28 02:00,Wind,0.5301752822248645
2021-06-28 04:00,Wind,0.016779481834748644
2021-06-28 06:00,Wind,0.8621539629663645
2021-06-28 08:00,Wind,0.9825926467454039
2021-06-28 10:00,Wind,0.31127168498750246
2021-06-28 12:00,Wind,0.7549300288995613
2021-06-28 14:00,Wind,0.5983920280346515
2021-06-28 16:00,Wind,0.3525565956209379
2021-06-28 18:00,Wind,0.6863858655770495
2021-06-28 20:00,Wind,0.7422176184759464
2021-06-28 22:00,Wind,0.24366346496414948
2021-06-29 00:00,Wind,0.273717861194828
2021-06-29 02:00,Wind,0.9708404468183641
2021-06-29 04:00,Wind,0.7579952418381717
2021-06-29 06:00,Wind,0.833195830294392
2021-06-29 08:00,Wind,0.5458758110170397
2021-06-29 10:00,Wind,0.8351567485084421
2021-06-29 12:00,Wind,0.5925454645611326
2021-06-29 14:00,Wind,0.8948533545196885
2021-06-29 16:00,Wind,0.6184662754780083
2021-06-29 18:00,Wind,0.63532333807251
2021-06-29 20:00,Wind,0.5660669876091884
2021-06-29 22:00,Wind,0.9516149229007848
2021-06-30 00:00,Wind,0.6297740838442087
2021-06-30 02:00,Wind,0.31025583179424543
2021-06-30 04:00,Wind,0.14989370237788446
2021-06-30 06:00,Wind,0.6075736350764495
2021-06-30 08:00,Wind,0.3531818132107124
2021-06-30 10:00,Wind,0.14969113961537062
2021-06-30 12:00,Wind,0.8795691361170737
2021-06-30 14:00,Wind,0.665836772381509
2021-06-30 16:00,Wind,0.9034338824607955
2021-06-30 18:00,Wind,0.5724773328426328
2021-06-30 20:00,Wind,0.3720451593173322
2021-06-30 22:00,Wind,0.6618294168771568
2021-06-31 00:00,Wind,0.4516937997545337
2021-06-31 02:00,Wind,0.13342204181195283
2021-06-31 04:00,Wind,0.4085799181257429
2021-06-31 06:00,Wind,0.20881023116747843
2021-06-31 08:00,Wind,0.4117149448654016
2021-06-31 10:00,Wind,0.3071987466595122
2021-06-31 12:00,Wind,0.7048331668423392
2021-06-31 14:00,Wind,0.7738104564990937
2021-06-31 16:00,Wind,0.3425899848192703
2021-06-31 18:00,Wind,0.9321028276518494
2021-06-31 20:00,Wind,0.15403248222894228
2021-06-31 22:00,Wind,0.46923458150486896
